ClientNumber,MatterNumber,CompletionDate,DateProcessed,DeduplicatedFileSizeGB,NumberofFilesDeduplicated,TotalDocumentsPostFiltering,TotalGBPostFiltering,TotalGBPreExpansion,TicketNumber,CustodianID
271641,377792,2015-05-05 13:00:00.000,2015-05-04 20:21:36.180,0.000,0,226,1.098,1.098,1004721,NULL
188685,616320,2015-05-06 10:00:00.000,2015-05-05 11:03:42.023,0.024,137,988,0.458,0.382,879753,565999
188685,616320,2015-05-06 10:00:00.000,2015-05-05 11:03:42.023,0.094,46,496,0.623,0.712,879753,811165
188685,616320,2015-05-06 10:00:00.000,2015-05-05 11:03:42.023,0.000,0,0,0.000,0.000,879753,596663
188685,616320,2015-05-06 10:00:00.000,2015-05-05 11:03:42.023,0.000,0,18,0.012,0.012,879753,503347
188685,616320,2015-05-06 10:00:00.000,2015-05-05 11:03:42.023,0.073,63,1011,0.445,0.275,879753,811165
188685,616320,2015-05-06 10:00:00.000,2015-05-05 11:03:42.023,0.016,78,319,0.213,0.111,879753,596663
618842,425536,2015-05-06 09:30:00.000,2015-05-05 11:05:37.513,0.000,1,263,0.178,0.152,817269,452404
807522,562432,2015-05-09 12:00:00.000,2015-05-05 17:34:39.767,0.005,5,97,0.048,0.053,445778,331836
807522,562432,2015-05-09 12:00:00.000,2015-05-05 17:34:39.767,8.800,29313,83055,15.122,15.828,445778,331836
728983,1010944,2015-05-06 17:00:00.000,2015-05-06 15:10:40.137,0.000,0,175,0.017,0.011,931998,138882
728983,1010944,2015-05-06 17:00:00.000,2015-05-06 15:10:40.137,0.000,7,133,0.029,0.017,931998,60971
728983,1010944,2015-05-06 17:00:00.000,2015-05-06 15:10:40.137,0.016,71,64,0.004,0.012,931998,1026493
306647,56960,2015-05-06 13:59:00.000,2015-05-06 19:00:08.317,0.000,0,8,0.012,0.010,807030,NULL
1029208,653952,2015-05-09 10:00:00.000,2015-05-06 21:11:31.280,0.000,0,116,0.556,0.554,310571,NULL
910707,267456,2015-05-09 17:00:00.000,2015-05-06 21:13:41.450,0.842,4122,17046,3.824,1.555,803617,35
47322,5696,2015-05-10 11:00:00.000,2015-05-09 19:04:20.950,0.000,0,43,0.016,0.016,60635,NULL
440225,56960,2015-05-10 11:00:00.000,2015-05-09 20:05:49.080,0.000,0,7,0.002,0.002,800204,NULL
346789,859392,2015-05-11 09:00:00.000,2015-05-10 13:30:27.670,0.040,32,102,0.015,0.033,859275,142835
346789,859392,2015-05-11 09:00:00.000,2015-05-10 13:30:27.670,0.146,287,463,0.194,0.215,859275,807828
346789,859392,2015-05-11 09:00:00.000,2015-05-10 13:30:27.670,0.437,1749,91,0.061,0.330,859275,380819
346789,859392,2015-05-11 09:00:00.000,2015-05-10 13:30:27.670,0.002,37,181,0.042,0.036,859275,507599
346789,859392,2015-05-11 09:00:00.000,2015-05-10 13:30:27.670,0.000,0,28,0.001,0.001,859275,374392
346789,859392,2015-05-11 09:00:00.000,2015-05-10 13:30:27.670,0.000,0,7,0.000,0.000,859275,39070
346789,859392,2015-05-11 09:00:00.000,2015-05-10 13:30:27.670,0.001,11,499,0.158,0.111,859275,151342
346789,859392,2015-05-11 09:00:00.000,2015-05-10 13:30:27.670,0.043,190,93,0.016,0.049,859275,107342
346789,859392,2015-05-11 09:00:00.000,2015-05-10 13:30:27.670,0.086,278,81,0.043,0.092,859275,832056
346789,859392,2015-05-11 09:00:00.000,2015-05-10 13:30:27.670,0.000,3,0,0.000,0.000,859275,648440
346789,859392,2015-05-11 09:00:00.000,2015-05-10 13:30:27.670,0.063,264,25,0.006,0.060,859275,819062
346789,859392,2015-05-11 09:00:00.000,2015-05-10 13:30:27.670,0.062,276,92,0.003,0.058,859275,870391
475161,142848,2015-05-11 12:00:00.000,2015-05-10 14:31:50.443,0.388,61,225,1.509,0.981,977417,933381
475161,142848,2015-05-11 12:00:00.000,2015-05-10 14:31:50.443,0.559,380,370,1.204,0.885,977417,345982
475161,142848,2015-05-11 12:00:00.000,2015-05-10 14:31:50.443,0.005,31,33,0.005,0.006,977417,865755
475161,142848,2015-05-11 12:00:00.000,2015-05-10 14:31:50.443,0.013,24,435,0.186,0.101,977417,430324
475161,142848,2015-05-11 12:00:00.000,2015-05-10 14:31:50.443,0.007,2,10,0.031,0.021,977417,181476
475161,142848,2015-05-11 12:00:00.000,2015-05-10 14:31:50.443,0.000,0,11,0.038,0.019,977417,1018661
475161,142848,2015-05-11 12:00:00.000,2015-05-10 14:31:50.443,0.002,1,7,0.008,0.011,977417,284639
475161,142848,2015-05-11 12:00:00.000,2015-05-10 14:31:50.443,0.000,0,1,0.000,0.000,977417,284639
1030445,456640,2015-05-12 14:00:00.000,2015-05-10 20:22:47.777,0.000,0,2,0.050,0.050,1036488,187845
681780,199168,2015-05-11 16:30:00.000,2015-05-10 21:44:27.787,0.002,11,367,0.102,0.103,109467,NULL
453772,148416,2015-05-12 11:00:00.000,2015-05-11 11:28:52.937,0.000,0,10804,2.576,2.576,477545,NULL
306647,56960,2015-05-13 15:00:00.000,2015-05-11 22:53:34.627,0.000,0,352,2.470,2.470,227609,NULL
346789,859392,2015-05-13 10:00:00.000,2015-05-12 15:48:48.913,0.000,0,11,0.002,0.002,165125,NULL
994638,28736,2015-05-13 14:00:00.000,2015-05-12 18:34:25.580,0.538,1496,5142,3.088,2.958,904694,343436
188685,616320,2015-05-13 17:00:00.000,2015-05-12 22:07:51.277,0.006,23,1590,0.490,0.489,901281,445757
306647,56960,2015-05-13 15:00:00.000,2015-05-13 06:54:20.457,0.000,0,4,0.002,0.002,592274,NULL
346789,859392,2015-05-16 09:00:00.000,2015-05-13 16:44:29.950,0.004,42,118,0.017,0.013,776313,48103
971652,653952,2015-05-17 14:00:00.000,2015-05-13 21:13:49.220,0.000,0,63,0.330,0.330,404822,NULL
914072,583744,2015-05-16 16:00:00.000,2015-05-16 17:39:38.023,0.000,1,117,0.038,0.018,526377,366775
519085,407744,2015-05-17 14:30:00.000,2015-05-16 20:28:46.553,0.000,0,1155,0.654,0.599,92402,924635
188685,616320,2015-05-17 16:30:00.000,2015-05-16 21:23:13.157,0.000,0,6,0.021,0.021,29918,281812
886499,913280,2015-05-17 14:00:00.000,2015-05-16 21:26:55.397,0.000,0,3,0.006,0.005,522964,432079
417892,227520,2015-05-18 12:00:00.000,2015-05-17 21:30:06.257,0.000,0,60,0.023,0.023,151473,NULL
143642,62016,2015-05-20 16:00:00.000,2015-05-17 22:31:37.850,0.000,0,38,0.001,0.000,335512,384839
843441,678336,2015-05-18 10:00:00.000,2015-05-18 03:40:52.290,0.000,0,10,0.008,0.007,273028,NULL
894881,942144,2015-05-31 11:00:00.000,2015-05-18 15:29:40.033,0.765,3237,8570,2.438,1.647,148060,786940
894881,942144,2015-05-31 11:00:00.000,2015-05-18 15:29:40.033,0.185,1115,84352,38.567,19.093,148060,259689
894881,942144,2015-05-31 11:00:00.000,2015-05-18 15:29:40.033,1.297,2983,90961,22.074,10.532,148060,173984
894881,942144,2015-05-31 11:00:00.000,2015-05-18 15:29:40.033,0.167,610,80484,49.104,26.422,148060,841453
894881,942144,2015-05-31 11:00:00.000,2015-05-18 15:29:40.033,9.218,7660,67209,30.847,19.773,148060,546608
894881,942144,2015-05-31 11:00:00.000,2015-05-18 15:29:40.033,13.674,14157,110813,43.553,29.609,148060,546608
894881,942144,2015-05-31 11:00:00.000,2015-05-18 15:29:40.033,13.274,23683,64079,30.423,22.868,148060,546608
417892,227520,2015-05-20 12:00:00.000,2015-05-19 02:51:53.560,0.000,0,1102,1.828,1.828,453654,NULL
898424,653952,2015-05-20 13:00:00.000,2015-05-19 15:47:32.763,0.000,0,316,0.764,0.764,575209,NULL
687954,953984,2015-05-20 17:30:00.000,2015-05-20 05:29:53.127,0.001,2,24,0.030,0.030,571796,695268
346789,859392,2015-05-23 13:00:00.000,2015-05-20 18:43:15.210,0.010,43,48,0.019,0.025,200305,47917
346789,859392,2015-05-23 13:00:00.000,2015-05-20 18:43:15.210,0.000,3,8,0.001,0.002,200305,374392
346789,859392,2015-05-23 13:00:00.000,2015-05-20 18:43:15.210,0.018,56,443,0.206,0.162,200305,151342
346789,859392,2015-05-23 13:00:00.000,2015-05-20 18:43:15.210,0.004,52,49,0.002,0.006,200305,479105
346789,859392,2015-05-23 13:00:00.000,2015-05-20 18:43:15.210,0.000,0,0,0.000,0.000,200305,638975
740341,715968,2015-05-24 10:00:00.000,2015-05-20 20:28:47.577,8.583,18409,36757,9.836,10.369,693351,176319
740341,715968,2015-05-24 10:00:00.000,2015-05-20 20:28:47.577,0.036,258,2872,0.530,0.368,693351,520036
1029947,915136,2015-05-25 09:00:00.000,2015-05-20 20:30:07.423,2.021,9601,51790,9.906,5.366,137821,1006191
1029947,915136,2015-05-25 09:00:00.000,2015-05-20 20:30:07.423,1.900,27065,114378,20.654,10.112,137821,1005835
1029947,915136,2015-05-25 09:00:00.000,2015-05-20 20:30:07.423,8.804,218426,52096,10.760,8.663,137821,382608
1029947,915136,2015-05-25 09:00:00.000,2015-05-20 20:30:07.423,0.048,844,5515,0.927,0.476,137821,265807
1029947,915136,2015-05-25 09:00:00.000,2015-05-20 20:30:07.423,5.260,25901,90764,16.119,8.707,137821,93643
1029947,915136,2015-05-25 09:00:00.000,2015-05-20 20:30:07.423,0.430,1489,35627,5.149,2.437,137821,785356
1029947,915136,2015-05-25 09:00:00.000,2015-05-20 20:30:07.423,12.621,219907,86512,14.058,11.200,137821,591988
1029947,915136,2015-05-25 09:00:00.000,2015-05-20 20:30:07.423,0.281,3954,12086,0.719,0.668,137821,604403
721454,653952,2015-05-25 16:00:00.000,2015-05-24 10:21:41.287,0.168,829,7410,2.593,1.613,547642,618103
992808,267456,2015-05-26 08:00:00.000,2015-05-24 14:32:42.623,5.149,15593,79661,19.665,13.909,113667,326350
992808,267456,2015-05-26 08:00:00.000,2015-05-24 14:32:42.623,24.992,107002,190678,14.553,21.129,113667,760647
992808,267456,2015-05-26 08:00:00.000,2015-05-24 14:32:42.623,3.265,18488,10958,2.141,3.516,113667,15161
802975,526336,2015-06-02 00:00:00.000,2015-05-24 15:01:59.130,1.994,12702,151080,17.316,5.447,51183,566769
802975,526336,2015-06-02 00:00:00.000,2015-05-24 15:01:59.130,5.432,29016,370944,61.496,22.837,51183,663816
802975,526336,2015-06-02 00:00:00.000,2015-05-24 15:01:59.130,8.425,47918,396414,64.578,21.304,51183,913199
802975,526336,2015-06-02 00:00:00.000,2015-05-24 15:01:59.130,17.416,73769,292211,43.214,18.274,51183,576825
992808,267456,2015-05-30 08:00:00.000,2015-05-25 06:16:10.347,2.098,17971,67153,72.715,30.276,787339,119750
992808,267456,2015-05-30 08:00:00.000,2015-05-25 06:16:10.347,11.507,178650,13359,3.778,11.557,787339,388194
992808,267456,2015-05-30 08:00:00.000,2015-05-25 06:16:10.347,7.212,107466,35259,5.363,9.293,787339,388194
992808,267456,2015-05-30 08:00:00.000,2015-05-25 06:16:10.347,8.378,52578,20745,3.803,7.667,787339,96569
992808,267456,2015-06-01 08:00:00.000,2015-05-25 06:19:29.710,6.162,84092,19558,4.578,6.990,724855,928567
992808,267456,2015-06-01 08:00:00.000,2015-05-25 06:19:29.710,45.557,704655,25292,3.976,35.529,724855,599484
992808,267456,2015-06-01 08:00:00.000,2015-05-25 06:19:29.710,1.914,11532,4275,1.422,2.018,724855,891569
936648,24384,2015-05-25 17:30:00.000,2015-05-25 06:23:38.823,0.000,0,2,0.001,0.001,106841,471360
1002197,24384,2015-05-30 14:00:00.000,2015-05-25 20:16:27.700,0.276,637,2817,0.866,0.788,349951,NULL
608169,715968,2015-05-31 08:00:00.000,2015-05-25 20:17:29.107,0.082,111,1425,1.349,1.416,842997,NULL
721454,653952,2015-05-30 16:00:00.000,2015-05-25 20:18:23.983,0.000,0,265,0.219,0.131,287467,618103
992808,267456,2015-06-03 08:00:00.000,2015-05-25 20:19:35.687,26.825,393360,258822,67.331,57.936,780513,483165
992808,267456,2015-06-03 08:00:00.000,2015-05-25 20:19:35.687,27.270,393512,27519,4.666,22.768,780513,179971
992808,267456,2015-06-03 08:00:00.000,2015-05-25 20:19:35.687,7.462,51660,27459,6.297,8.124,780513,1637
886499,913280,2015-05-30 14:00:00.000,2015-05-25 20:20:43.093,0.000,0,24,0.045,0.040,224983,917739
377727,205440,2015-05-30 16:00:00.000,2015-05-25 21:20:00.000,0.000,0,10,0.001,0.001,902068,689787
377727,205440,2015-05-30 16:00:00.000,2015-05-25 21:20:00.000,0.000,0,1040,1.272,0.694,902068,997576
377727,205440,2015-05-30 16:00:00.000,2015-05-25 21:20:00.000,0.040,140,163,0.019,0.043,902068,270543
377727,205440,2015-05-30 16:00:00.000,2015-05-25 21:20:00.000,0.002,10,5,0.000,0.002,902068,940572
346789,859392,2015-05-31 12:00:00.000,2015-05-30 17:26:30.780,0.279,538,434,0.156,0.272,679960,638975
271641,575104,2015-06-01 10:00:00.000,2015-05-30 17:56:16.100,0.000,0,208,0.133,0.109,124430,1025858
177143,566272,2015-05-31 13:00:00.000,2015-05-30 19:54:10.097,0.097,147,1726,2.545,1.880,801515,NULL
992808,267456,2015-08-11 08:00:00.000,2015-05-31 02:37:24.203,2.338,13157,21783,4.441,4.313,183501,150968
992808,267456,2015-08-11 08:00:00.000,2015-05-31 02:37:24.203,3.547,37501,23995,4.310,4.818,183501,968982
992808,267456,2015-08-11 08:00:00.000,2015-05-31 02:37:24.203,3.108,26319,14492,2.803,3.654,183501,294631
992808,267456,2015-08-11 08:00:00.000,2015-05-31 02:37:24.203,3.545,22037,17741,4.034,4.916,183501,666137
992808,267456,2015-08-11 08:00:00.000,2015-05-31 02:37:24.203,2.590,14925,15865,3.283,3.630,183501,46382
992808,267456,2015-08-11 08:00:00.000,2015-05-31 02:37:24.203,4.384,41653,17557,3.621,5.042,183501,604721
992808,267456,2015-08-11 08:00:00.000,2015-05-31 02:37:24.203,2.456,17359,13723,1.932,2.720,183501,855291
992808,267456,2015-08-11 08:00:00.000,2015-05-31 02:37:24.203,3.700,30000,28856,4.694,5.306,183501,1023795
674429,828736,2015-05-31 17:00:00.000,2015-05-31 02:39:44.767,0.000,0,6,0.008,0.005,676547,721639
143642,62016,2015-06-02 14:00:00.000,2015-05-31 15:59:16.677,0.000,0,1073,1.016,0.677,55120,1016701
922273,104000,2015-06-01 11:00:00.000,2015-05-31 16:01:26.680,0.006,13,363,0.182,0.106,1041212,1047246
894881,203648,2015-06-02 14:00:00.000,2015-05-31 21:36:15.303,0.060,857,507,0.108,0.125,360714,905166
961653,970240,2015-06-01 18:00:00.000,2015-05-31 23:08:00.393,0.006,89,347,0.020,0.023,791276,NULL
